source city,source country,source cont.,dest. city,dest. country,dest. cont.,active
Honolulu,United States,N. A,Denver,United States,N. A,Y
Honolulu,United States,N. A,Newark,United States,N. A,Y
Honolulu,United States,N. A,Tokyo,Japan,AS.,Y
Honolulu,United States,N. A,Washington,United States,N. A,Y
Honolulu,United States,N. A,Houston,United States,N. A,Y
Honolulu,United States,N. A,Los Angeles,United States,N. A,Y
Honolulu,United States,N. A,Lanai,United States,N. A,Y
Honolulu,United States,N. A,Majuro,Marshall Islands,O.,Y
Honolulu,United States,N. A,Tokyo,Japan,AS.,Y
Honolulu,United States,N. A,Kahului,United States,N. A,Y
Honolulu,United States,N. A,Chicago,United States,N. A,Y
Honolulu,United States,N. A,Phoenix,United States,N. A,Y
Honolulu,United States,N. A,San Francisco,United States,N. A,Y
Hobbs,United States,N. A,Houston,United States,N. A,Y
Huron,United States,N. A,Pierre,United States,N. A,Y
White Plains,United States,N. A,Chicago,United States,N. A,Y
Harlingen,United States,N. A,Houston,United States,N. A,Y
Huntsville,United States,N. A,Charlotte,United States,N. A,Y
Huntsville,United States,N. A,Denver,United States,N. A,Y
Huntsville,United States,N. A,Washington,United States,N. A,Y
Huntsville,United States,N. A,Houston,United States,N. A,Y
Huntsville,United States,N. A,Chicago,United States,N. A,Y
Huntington,United States,N. A,Charlotte,United States,N. A,Y
Huatulco,Mexico,N. A,Houston,United States,N. A,Y
New Haven,United States,N. A,Philadelphia,United States,N. A,Y
Hays,United States,N. A,Denver,United States,N. A,Y
Washington,United States,N. A,Albuquerque,United States,N. A,Y
Washington,United States,N. A,Albany,United States,N. A,Y
Washington,United States,N. A,Amsterdam,Netherlands,EU.,Y
Washington,United States,N. A,Altoona,United States,N. A,Y
Washington,United States,N. A,Atlanta,United States,N. A,Y
Washington,United States,N. A,Austin,United States,N. A,Y
Washington,United States,N. A,Windsor Locks,United States,N. A,Y
Washington,United States,N. A,Binghamton,United States,N. A,Y
Washington,United States,N. A,Beckley,United States,N. A,Y
Washington,United States,N. A,Nashville,United States,N. A,Y
Washington,United States,N. A,Bogota,Colombia,S. A,Y
Washington,United States,N. A,Boston,United States,N. A,Y
Washington,United States,N. A,Brussels,Belgium,EU.,Y
Washington,United States,N. A,Burlington,United States,N. A,Y
Washington,United States,N. A,Buffalo,United States,N. A,Y
Washington,United States,N. A,Columbia,United States,N. A,Y
Washington,United States,N. A,Paris,France,EU.,Y
Washington,United States,N. A,Charlottesville VA,United States,N. A,Y
Washington,United States,N. A,Charleston,United States,N. A,Y
Washington,United States,N. A,Cleveland,United States,N. A,Y
Washington,United States,N. A,Charlotte,United States,N. A,Y
Washington,United States,N. A,Columbus,United States,N. A,Y
Washington,United States,N. A,Colorado Springs,United States,N. A,Y
Washington,United States,N. A,Charleston,United States,N. A,Y
Washington,United States,N. A,Cancun,Mexico,N. A,Y
Washington,United States,N. A,Cincinnati,United States,N. A,Y
Washington,United States,N. A,Dayton,United States,N. A,Y
Washington,United States,N. A,Denver,United States,N. A,Y
Washington,United States,N. A,Dallas-Fort Worth,United States,N. A,Y
Washington,United States,N. A,Dakar,Senegal,AF.,Y
Washington,United States,N. A,Detroit,United States,N. A,Y
Washington,United States,N. A,Dublin,Ireland,EU.,Y
Washington,United States,N. A,Dubai,United Arab Emirates,AS.,Y
Washington,United States,N. A,Newark,United States,N. A,Y
Washington,United States,N. A,Fayetteville,United States,N. A,Y
Washington,United States,N. A,Rome,Italy,EU.,Y
Washington,United States,N. A,Fort Lauderdale,United States,N. A,Y
Washington,United States,N. A,Frankfurt,Germany,EU.,Y
Washington,United States,N. A,Grand Rapids,United States,N. A,Y
Washington,United States,N. A,Sao Paulo,Brazil,S. A,Y
Washington,United States,N. A,Greensboro,United States,N. A,Y
Washington,United States,N. A,Greenville,United States,N. A,Y
Washington,United States,N. A,Guatemala City,Guatemala,N. A,Y
Washington,United States,N. A,Geneva,Switzerland,EU.,Y
Washington,United States,N. A,Honolulu,United States,N. A,Y
Washington,United States,N. A,Huntsville,United States,N. A,Y
Washington,United States,N. A,Houston,United States,N. A,Y
Washington,United States,N. A,Indianapolis,United States,N. A,Y
Washington,United States,N. A,Jacksonville,United States,N. A,Y
Washington,United States,N. A,New York,United States,N. A,Y
Washington,United States,N. A,Johnstown,United States,N. A,Y
Washington,United States,N. A,Kuwait,Kuwait,AS.,Y
Washington,United States,N. A,Las Vegas,United States,N. A,Y
Washington,United States,N. A,Los Angeles,United States,N. A,Y
Washington,United States,N. A,New York,United States,N. A,Y
Washington,United States,N. A,London,United Kingdom,EU.,Y
Washington,United States,N. A,Lewisburg,United States,N. A,Y
Washington,United States,N. A,Manchester,United Kingdom,EU.,Y
Washington,United States,N. A,Montego Bay,Jamaica,N. A,Y
Washington,United States,N. A,Kansas City,United States,N. A,Y
Washington,United States,N. A,Orlando,United States,N. A,Y
Washington,United States,N. A,Harrisburg,United States,N. A,Y
Washington,United States,N. A,Mexico City,Mexico,N. A,Y
Washington,United States,N. A,Morgantown,United States,N. A,Y
Washington,United States,N. A,Miami,United States,N. A,Y
Washington,United States,N. A,Minneapolis,United States,N. A,Y
Washington,United States,N. A,New Orleans,United States,N. A,Y
Washington,United States,N. A,Munich,Germany,EU.,Y
Washington,United States,N. A,Tokyo,Japan,AS.,Y
Washington,United States,N. A,Oklahoma City,United States,N. A,Y
Washington,United States,N. A,Chicago,United States,N. A,Y
Washington,United States,N. A,Norfolk,United States,N. A,Y
Washington,United States,N. A,Portland,United States,N. A,Y
Washington,United States,N. A,Beijing,China,AS.,Y
Washington,United States,N. A,Philadelphia,United States,N. A,Y
Washington,United States,N. A,Phoenix,United States,N. A,Y
Washington,United States,N. A,Pittsburgh,United States,N. A,Y
Washington,United States,N. A,Panama City,Panama,N. A,Y
Washington,United States,N. A,Punta Cana,Dominican Republic,N. A,Y
Washington,United States,N. A,Providence,United States,N. A,Y
Washington,United States,N. A,Portland,United States,N. A,Y
Washington,United States,N. A,Raleigh-durham,United States,N. A,Y
Washington,United States,N. A,Richmond,United States,N. A,Y
Washington,United States,N. A,Roanoke VA,United States,N. A,Y
Washington,United States,N. A,Rochester,United States,N. A,Y
Washington,United States,N. A,San Salvador,El Salvador,N. A,Y
Washington,United States,N. A,San Diego,United States,N. A,Y
Washington,United States,N. A,San Antonio,United States,N. A,Y
Washington,United States,N. A,Savannah,United States,N. A,Y
Washington,United States,N. A,State College Pennsylvania,United States,N. A,Y
Washington,United States,N. A,Louisville,United States,N. A,Y
Washington,United States,N. A,Seattle,United States,N. A,Y
Washington,United States,N. A,San Francisco,United States,N. A,Y
Washington,United States,N. A,Weyers Cave,United States,N. A,Y
Washington,United States,N. A,San Jose,Costa Rica,N. A,Y
Washington,United States,N. A,Salt Lake City,United States,N. A,Y
Washington,United States,N. A,Sacramento,United States,N. A,Y
Washington,United States,N. A,St. Louis,United States,N. A,Y
Washington,United States,N. A,Syracuse,United States,N. A,Y
Washington,United States,N. A,Tampa,United States,N. A,Y
Washington,United States,N. A,Tulsa,United States,N. A,Y
Washington,United States,N. A,Knoxville,United States,N. A,Y
Washington,United States,N. A,Vienna,Austria,EU.,Y
Washington,United States,N. A,Halifax,Canada,N. A,Y
Washington,United States,N. A,Ottawa,Canada,N. A,Y
Washington,United States,N. A,Montreal,Canada,N. A,Y
Washington,United States,N. A,Vancouver,Canada,N. A,Y
Washington,United States,N. A,Toronto,Canada,N. A,Y
Washington,United States,N. A,Zurich,Switzerland,EU.,Y
Houston,United States,N. A,Albuquerque,United States,N. A,Y
Houston,United States,N. A,Acapulco,Mexico,N. A,Y
Houston,United States,N. A,Alexandria,United States,N. A,Y
Houston,United States,N. A,Aguascalientes,Mexico,N. A,Y
Houston,United States,N. A,Amarillo,United States,N. A,Y
Houston,United States,N. A,Amsterdam,Netherlands,EU.,Y
Houston,United States,N. A,Anchorage,United States,N. A,Y
Houston,United States,N. A,Aspen,United States,N. A,Y
Houston,United States,N. A,Atlanta,United States,N. A,Y
Houston,United States,N. A,Austin,United States,N. A,Y
Houston,United States,N. A,Bakersfield,United States,N. A,Y
Houston,United States,N. A,Birmingham,United States,N. A,Y
Houston,United States,N. A,Del Bajio,Mexico,N. A,Y
Houston,United States,N. A,Nashville,United States,N. A,Y
Houston,United States,N. A,Bogota,Colombia,S. A,Y
Houston,United States,N. A,Boston,United States,N. A,Y
Houston,United States,N. A,Brownsville,United States,N. A,Y
Houston,United States,N. A,Baton Rouge,United States,N. A,Y
Houston,United States,N. A,Baltimore,United States,N. A,Y
Houston,United States,N. A,Belize City,Belize,N. A,Y
Houston,United States,N. A,Columbia,United States,N. A,Y
Houston,United States,N. A,Caracas,Venezuela,S. A,Y
Houston,United States,N. A,Charleston,United States,N. A,Y
Houston,United States,N. A,Cleveland,United States,N. A,Y
Houston,United States,N. A,College Station,United States,N. A,Y
Houston,United States,N. A,Charlotte,United States,N. A,Y
Houston,United States,N. A,Ciudad Del Carmen,Mexico,N. A,Y
Houston,United States,N. A,Columbus,United States,N. A,Y
Houston,United States,N. A,Colorado Springs,United States,N. A,Y
Houston,United States,N. A,Corpus Christi,United States,N. A,Y
Houston,United States,N. A,Charleston,United States,N. A,Y
Houston,United States,N. A,Cancun,Mexico,N. A,Y
Houston,United States,N. A,Chihuahua,Mexico,N. A,Y
Houston,United States,N. A,Cincinnati,United States,N. A,Y
Houston,United States,N. A,Cozumel,Mexico,N. A,Y
Houston,United States,N. A,Dallas,United States,N. A,Y
Houston,United States,N. A,Washington,United States,N. A,Y
Houston,United States,N. A,Denver,United States,N. A,Y
Houston,United States,N. A,Dallas-Fort Worth,United States,N. A,Y
Houston,United States,N. A,Durango,Mexico,N. A,Y
Houston,United States,N. A,Des Moines,United States,N. A,Y
Houston,United States,N. A,Detroit,United States,N. A,Y
Houston,United States,N. A,Vail,United States,N. A,Y
Houston,United States,N. A,El Paso,United States,N. A,Y
Houston,United States,N. A,Newark,United States,N. A,Y
Houston,United States,N. A,Buenos Aires,Argentina,S. A,Y
Houston,United States,N. A,Fort Lauderdale,United States,N. A,Y
Houston,United States,N. A,Frankfurt,Germany,EU.,Y
Houston,United States,N. A,Guadalajara,Mexico,N. A,Y
Houston,United States,N. A,Rio De Janeiro,Brazil,S. A,Y
Houston,United States,N. A,Grand Junction,United States,N. A,Y
Houston,United States,N. A,Gulfport,United States,N. A,Y
Houston,United States,N. A,Killeen,United States,N. A,Y
Houston,United States,N. A,Grand Rapids,United States,N. A,Y
Houston,United States,N. A,Sao Paulo,Brazil,S. A,Y
Houston,United States,N. A,Greenville,United States,N. A,Y
Houston,United States,N. A,Guatemala City,Guatemala,N. A,Y
Houston,United States,N. A,Honolulu,United States,N. A,Y
Houston,United States,N. A,Hobbs,United States,N. A,Y
Houston,United States,N. A,Harlingen,United States,N. A,Y
Houston,United States,N. A,Huntsville,United States,N. A,Y
Houston,United States,N. A,Huatulco,Mexico,N. A,Y
Houston,United States,N. A,Washington,United States,N. A,Y
Houston,United States,N. A,Wichita,United States,N. A,Y
Houston,United States,N. A,Indianapolis,United States,N. A,Y
Houston,United States,N. A,Jacksn Hole,United States,N. A,Y
Houston,United States,N. A,Jackson,United States,N. A,Y
Houston,United States,N. A,Jacksonville,United States,N. A,Y
Houston,United States,N. A,Las Vegas,United States,N. A,Y
Houston,United States,N. A,Los Angeles,United States,N. A,Y
Houston,United States,N. A,Lubbock,United States,N. A,Y
Houston,United States,N. A,Lake Charles,United States,N. A,Y
Houston,United States,N. A,Lexington KY,United States,N. A,Y
Houston,United States,N. A,Lafayette,United States,N. A,Y
Houston,United States,N. A,New York,United States,N. A,Y
Houston,United States,N. A,London,United Kingdom,EU.,Y
Houston,United States,N. A,Lima,Peru,S. A,Y
Houston,United States,N. A,Liberia,Costa Rica,N. A,Y
Houston,United States,N. A,Little Rock,United States,N. A,Y
Houston,United States,N. A,Lagos,Nigeria,AF.,Y
Houston,United States,N. A,Laredo,United States,N. A,Y
Houston,United States,N. A,Midland,United States,N. A,Y
Houston,United States,N. A,Montego Bay,Jamaica,N. A,Y
Houston,United States,N. A,Kansas City,United States,N. A,Y
Houston,United States,N. A,Orlando,United States,N. A,Y
Houston,United States,N. A,Memphis,United States,N. A,Y
Houston,United States,N. A,Mexico City,Mexico,N. A,Y
Houston,United States,N. A,Mcallen,United States,N. A,Y
Houston,United States,N. A,Managua,Nicaragua,N. A,Y
Houston,United States,N. A,Miami,United States,N. A,Y
Houston,United States,N. A,Merida,Mexico,N. A,Y
Houston,United States,N. A,Milwaukee,United States,N. A,Y
Houston,United States,N. A,Morelia,Mexico,N. A,Y
Houston,United States,N. A,Monroe,United States,N. A,Y
Houston,United States,N. A,Mobile,United States,N. A,Y
Houston,United States,N. A,Minneapolis,United States,N. A,Y
Houston,United States,N. A,New Orleans,United States,N. A,Y
Houston,United States,N. A,Montrose CO,United States,N. A,Y
Houston,United States,N. A,Monterrey,Mexico,N. A,Y
Houston,United States,N. A,Nassau,Bahamas,N. A,Y
Houston,United States,N. A,Tokyo,Japan,AS.,Y
Houston,United States,N. A,Oaxaca,Mexico,N. A,Y
Houston,United States,N. A,Oklahoma City,United States,N. A,Y
Houston,United States,N. A,Omaha,United States,N. A,Y
Houston,United States,N. A,Ontario,United States,N. A,Y
Houston,United States,N. A,Chicago,United States,N. A,Y
Houston,United States,N. A,Norfolk,United States,N. A,Y
Houston,United States,N. A,Puebla,Mexico,N. A,Y
Houston,United States,N. A,West Palm Beach,United States,N. A,Y
Houston,United States,N. A,Portland,United States,N. A,Y
Houston,United States,N. A,Beijing,China,AS.,Y
Houston,United States,N. A,Philadelphia,United States,N. A,Y
Houston,United States,N. A,Phoenix,United States,N. A,Y
Houston,United States,N. A,Pittsburgh,United States,N. A,Y
Houston,United States,N. A,Pensacola,United States,N. A,Y
Houston,United States,N. A,Port-of-spain,Trinidad and Tobago,N. A,Y
Houston,United States,N. A,Panama City,Panama,N. A,Y
Houston,United States,N. A,Puerto Vallarta,Mexico,N. A,Y
Houston,United States,N. A,Queretaro,Mexico,N. A,Y
Houston,United States,N. A,Rapid City,United States,N. A,Y
Houston,United States,N. A,Raleigh-durham,United States,N. A,Y
Houston,United States,N. A,Richmond,United States,N. A,Y
Houston,United States,N. A,Reno,United States,N. A,Y
Houston,United States,N. A,Fort Myers,United States,N. A,Y
Houston,United States,N. A,Roatan,Honduras,N. A,Y
Houston,United States,N. A,San Salvador,El Salvador,N. A,Y
Houston,United States,N. A,San Diego,United States,N. A,Y
Houston,United States,N. A,San Pedro Sula,Honduras,N. A,Y
Houston,United States,N. A,San Antonio,United States,N. A,Y
Houston,United States,N. A,Savannah,United States,N. A,Y
Houston,United States,N. A,Louisville,United States,N. A,Y
Houston,United States,N. A,Seattle,United States,N. A,Y
Houston,United States,N. A,San Francisco,United States,N. A,Y
Houston,United States,N. A,Shreveport,United States,N. A,Y
Houston,United States,N. A,San Jose,United States,N. A,Y
Houston,United States,N. A,San Jose Del Cabo,Mexico,N. A,Y
Houston,United States,N. A,San Jose,Costa Rica,N. A,Y
Houston,United States,N. A,Salt Lake City,United States,N. A,Y
Houston,United States,N. A,San Luis Potosi,Mexico,N. A,Y
Houston,United States,N. A,Saltillo,Mexico,N. A,Y
Houston,United States,N. A,Sacramento,United States,N. A,Y
Houston,United States,N. A,Santa Ana,United States,N. A,Y
Houston,United States,N. A,St. Louis,United States,N. A,Y
Houston,United States,N. A,Tampico,Mexico,N. A,Y
Houston,United States,N. A,Tegucigalpa,Honduras,N. A,Y
Houston,United States,N. A,Tuxtla Gutierrez,Mexico,N. A,Y
Houston,United States,N. A,Tampa,United States,N. A,Y
Houston,United States,N. A,Torreon,Mexico,N. A,Y
Houston,United States,N. A,Tulsa,United States,N. A,Y
Houston,United States,N. A,Tucson,United States,N. A,Y
Houston,United States,N. A,Tyler,United States,N. A,Y
Houston,United States,N. A,Knoxville,United States,N. A,Y
Houston,United States,N. A,Quito,Ecuador,S. A,Y
Houston,United States,N. A,Vera Cruz,Mexico,N. A,Y
Houston,United States,N. A,Valparaiso,United States,N. A,Y
Houston,United States,N. A,Villahermosa,Mexico,N. A,Y
Houston,United States,N. A,Bentonville,United States,N. A,Y
Houston,United States,N. A,Edmonton,Canada,N. A,Y
Houston,United States,N. A,Montreal,Canada,N. A,Y
Houston,United States,N. A,Vancouver,Canada,N. A,Y
Houston,United States,N. A,Calgary,Canada,N. A,Y
Houston,United States,N. A,Toronto,Canada,N. A,Y
Houston,United States,N. A,Zihuatanejo,Mexico,N. A,Y
Houston,United States,N. A,Manzanillo,Mexico,N. A,Y
Wichita,United States,N. A,Denver,United States,N. A,Y
Wichita,United States,N. A,Houston,United States,N. A,Y
Wichita,United States,N. A,Los Angeles,United States,N. A,Y
Wichita,United States,N. A,Chicago,United States,N. A,Y
Idaho Falls,United States,N. A,Denver,United States,N. A,Y
Kingman,United States,N. A,Los Angeles,United States,N. A,Y
Kingman,United States,N. A,Prescott,United States,N. A,Y
Wilmington,United States,N. A,Charlotte,United States,N. A,Y
Indianapolis,United States,N. A,Cleveland,United States,N. A,Y
Indianapolis,United States,N. A,Charlotte,United States,N. A,Y
Indianapolis,United States,N. A,Denver,United States,N. A,Y
Indianapolis,United States,N. A,Newark,United States,N. A,Y
Indianapolis,United States,N. A,Washington,United States,N. A,Y
Indianapolis,United States,N. A,Houston,United States,N. A,Y
